,GO term,COGs,GO term name,Number of COGs,IC,SuperCOGs,Number of SuperCOGs
241,GO:0009012,"{'P', 'T'}",aminoglycoside 3''-adenylyltransferase activity,2,15.6393,"{'supercog2', 'supercog1'}",2
242,GO:0036230,"{'W', 'T'}",granulocyte activation,2,8.3114,{'supercog1'},1
243,GO:0020016,"{'O', 'M'}",ciliary pocket,2,15.0543,{'supercog1'},1
244,GO:0090189,"{'D', 'T'}",regulation of branching involved in ureteric bud morphogenesis,2,13.4169,{'supercog1'},1
245,GO:0032675,"{'T', 'K'}",regulation of interleukin-6 production,2,10.2935,"{'supercog3', 'supercog1'}",2
246,GO:0009133,"{'C', 'H'}",nucleoside diphosphate biosynthetic process,2,9.169,{'supercog2'},1
247,GO:0010427,"{'C', 'Q'}",abscisic acid binding,2,11.51,{'supercog2'},1
248,GO:0120015,"{'I', 'M'}",sterol transfer activity,2,11.9205,"{'supercog2', 'supercog1'}",2
249,GO:0090026,"{'W', 'N'}",positive regulation of monocyte chemotaxis,2,12.1582,{'supercog1'},1
250,GO:0061615,"{'C', 'H'}",glycolytic process through fructose-6-phosphate,2,9.9763,{'supercog2'},1
251,GO:0006687,"{'G', 'I'}",glycosphingolipid metabolic process,2,10.9575,{'supercog2'},1
252,GO:0004661,"{'O', 'I'}",protein geranylgeranyltransferase activity,2,13.0543,"{'supercog2', 'supercog1'}",2
253,GO:0070971,"{'U', 'M'}",endoplasmic reticulum exit site,2,11.6244,{'supercog1'},1
254,GO:0006006,"{'G', 'H'}",glucose metabolic process,2,6.6258,{'supercog2'},1
255,GO:0031080,"{'O', 'Y'}",nuclear pore outer ring,2,12.1799,"{'supercog3', 'supercog1'}",2
256,GO:0008250,"{'O', 'M'}",oligosaccharyltransferase complex,2,12.4964,{'supercog1'},1
257,GO:0002274,"{'W', 'T'}",myeloid leukocyte activation,2,7.9366,{'supercog1'},1
258,GO:0043771,"{'P', 'T'}",cytidine kinase activity,2,16.6393,"{'supercog2', 'supercog1'}",2
259,GO:0044786,"{'L', 'D'}",cell cycle DNA replication,2,10.0493,"{'supercog3', 'supercog1'}",2
260,GO:0004001,"{'P', 'T'}",adenosine kinase activity,2,13.3663,"{'supercog2', 'supercog1'}",2
261,GO:0042113,"{'W', 'T'}",B cell activation,2,8.6374,{'supercog1'},1
262,GO:0032420,"{'M', 'Z'}",stereocilium,2,11.5804,{'supercog1'},1
263,GO:0009236,"{'C', 'H'}",cobalamin biosynthetic process,2,8.5066,{'supercog2'},1
264,GO:0032651,"{'T', 'K'}",regulation of interleukin-1 beta production,2,10.832,"{'supercog3', 'supercog1'}",2
265,GO:0090317,"{'O', 'U'}",negative regulation of intracellular protein transport,2,11.6851,{'supercog1'},1
266,GO:0031256,"{'N', 'M'}",leading edge membrane,2,10.2935,{'supercog1'},1
267,GO:0010380,"{'C', 'H'}",regulation of chlorophyll biosynthetic process,2,14.6393,{'supercog2'},1
268,GO:0032648,"{'T', 'K'}",regulation of interferon-beta production,2,12.1368,"{'supercog3', 'supercog1'}",2
269,GO:0042608,"{'O', 'T'}",T cell receptor binding,2,14.7648,{'supercog1'},1
270,GO:0033355,"{'E', 'Q'}",ascorbate glutathione cycle,2,16.6393,{'supercog2'},1
271,GO:0002695,"{'W', 'T'}",negative regulation of leukocyte activation,2,9.5518,{'supercog1'},1
272,GO:0046373,"{'G', 'H'}",L-arabinose metabolic process,2,10.832,{'supercog2'},1
273,GO:1903018,"{'G', 'O'}",regulation of glycoprotein metabolic process,2,12.095,"{'supercog2', 'supercog1'}",2
274,GO:0032301,"{'O', 'Y'}",MutSalpha complex,2,13.9023,"{'supercog3', 'supercog1'}",2
275,GO:0009264,"{'G', 'F'}",deoxyribonucleotide catabolic process,2,8.7027,{'supercog2'},1
276,GO:0046365,"{'G', 'H'}",monosaccharide catabolic process,2,8.0419,{'supercog2'},1
277,GO:0032391,"{'O', 'M'}",photoreceptor connecting cilium,2,12.7007,{'supercog1'},1
278,GO:0045601,"{'D', 'T'}",regulation of endothelial cell differentiation,2,12.5804,{'supercog1'},1
279,GO:0090277,"{'T', 'U'}",positive regulation of peptide hormone secretion,2,11.169,{'supercog1'},1
280,GO:0030098,"{'W', 'T'}",lymphocyte differentiation,2,8.6639,{'supercog1'},1
281,GO:0070552,"{'O', 'Y'}",BRISC complex,2,14.0543,"{'supercog3', 'supercog1'}",2
282,GO:0032365,"{'I', 'U'}",intracellular lipid transport,2,11.51,"{'supercog2', 'supercog1'}",2
283,GO:0042060,"{'D', 'T'}",wound healing,2,7.9931,{'supercog1'},1
284,GO:0071011,"{'O', 'Y'}",precatalytic spliceosome,2,10.9669,"{'supercog3', 'supercog1'}",2
285,GO:0045923,"{'H', 'I'}",positive regulation of fatty acid metabolic process,2,11.8492,{'supercog2'},1
286,GO:0010484,"{'B', 'O'}",histone H3 acetyltransferase activity,2,13.1368,"{'supercog3', 'supercog1'}",2
287,GO:0006705,"{'C', 'I'}",mineralocorticoid biosynthetic process,2,14.3174,{'supercog2'},1
288,GO:0045622,"{'W', 'T'}",regulation of T-helper cell differentiation,2,11.9205,{'supercog1'},1
289,GO:0050773,"{'D', 'T'}",regulation of dendrite development,2,10.3539,{'supercog1'},1
290,GO:0098533,"{'O', 'M'}",ATPase dependent transmembrane transport complex,2,8.7567,{'supercog1'},1
291,GO:0002920,"{'W', 'T'}",regulation of humoral immune response,2,10.0345,{'supercog1'},1
292,GO:0099517,"{'U', 'Z'}",synaptic vesicle transport along microtubule,2,13.3663,{'supercog1'},1
293,GO:0009063,"{'C', 'H'}",amino acid catabolic process,2,6.261,{'supercog2'},1
294,GO:0009101,"{'G', 'O'}",glycoprotein biosynthetic process,2,8.4153,"{'supercog2', 'supercog1'}",2
295,GO:0050771,"{'D', 'T'}",negative regulation of axonogenesis,2,11.5238,{'supercog1'},1
296,GO:0034704,"{'O', 'M'}",calcium channel complex,2,11.4694,{'supercog1'},1
297,GO:0002276,"{'W', 'T'}",basophil activation involved in immune response,2,15.4169,{'supercog1'},1
298,GO:0009394,"{'G', 'F'}",2'-deoxyribonucleotide metabolic process,2,7.6013,{'supercog2'},1
299,GO:0070568,"{'P', 'T'}",guanylyltransferase activity,2,10.0148,"{'supercog2', 'supercog1'}",2
300,GO:0006260,"{'B', 'L'}",DNA replication,2,5.8151,{'supercog3'},1
301,GO:1904063,"{'P', 'T'}",negative regulation of cation transmembrane transport,2,11.0246,"{'supercog2', 'supercog1'}",2
302,GO:0048510,"{'D', 'T'}",regulation of timing of transition from vegetative to reproductive phase,2,13.1799,{'supercog1'},1
303,GO:0006474,"{'O', 'K'}",N-terminal protein amino acid acetylation,2,11.7648,"{'supercog3', 'supercog1'}",2
304,GO:0009889,"{'C', 'T'}",regulation of biosynthetic process,2,3.8353,"{'supercog2', 'supercog1'}",2
305,GO:0015229,"{'H', 'U'}",L-ascorbic acid transmembrane transporter activity,2,,"{'supercog2', 'supercog1'}",2
306,GO:0002830,"{'W', 'T'}",positive regulation of type 2 immune response,2,13.1799,{'supercog1'},1
307,GO:2000280,"{'D', 'T'}",regulation of root development,2,12.798,{'supercog1'},1
308,GO:0030175,"{'M', 'Z'}",filopodium,2,10.6169,{'supercog1'},1
309,GO:0050777,"{'W', 'T'}",negative regulation of immune response,2,8.8934,{'supercog1'},1
310,GO:0019331,"{'C', 'H'}","anaerobic respiration, using ammonium as electron donor",2,16.2243,{'supercog2'},1
311,GO:0071265,"{'E', 'H'}",L-methionine biosynthetic process,2,8.2313,{'supercog2'},1
312,GO:0051084,"{'O', 'K'}",'de novo' post-translational protein folding,2,10.2585,"{'supercog3', 'supercog1'}",2
313,GO:1901739,"{'D', 'T'}",regulation of myoblast fusion,2,11.9955,{'supercog1'},1
314,GO:0033306,"{'H', 'I'}",phytol metabolic process,2,15.4169,{'supercog2'},1
315,GO:0030140,"{'U', 'M'}",trans-Golgi network transport vesicle,2,12.1582,{'supercog1'},1
316,GO:0034375,"{'O', 'I'}",high-density lipoprotein particle remodeling,2,12.7648,"{'supercog2', 'supercog1'}",2
317,GO:0043328,"{'O', 'U'}",protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,2,12.0543,{'supercog1'},1
318,GO:0018858,"{'C', 'H'}",benzoate-CoA ligase activity,2,14.7648,{'supercog2'},1
319,GO:0098659,"{'P', 'U'}",inorganic cation import across plasma membrane,2,11.2701,"{'supercog2', 'supercog1'}",2
320,GO:0046605,"{'D', 'Z'}",regulation of centrosome cycle,2,11.4169,{'supercog1'},1
321,GO:0007140,"{'D', 'Y'}",male meiotic nuclear division,2,11.4041,"{'supercog3', 'supercog1'}",2
322,GO:0046825,"{'O', 'U'}",regulation of protein export from nucleus,2,10.8844,{'supercog1'},1
323,GO:0006675,"{'G', 'I'}",mannosyl-inositol phosphorylceramide metabolic process,2,15.4169,{'supercog2'},1
324,GO:0098791,"{'U', 'M'}",Golgi apparatus subcompartment,2,8.6096,{'supercog1'},1
325,GO:0034185,"{'E', 'I'}",apolipoprotein binding,2,13.4169,{'supercog2'},1
326,GO:0070863,"{'O', 'U'}",positive regulation of protein exit from endoplasmic reticulum,2,13.0148,{'supercog1'},1
327,GO:0051960,"{'D', 'T'}",regulation of nervous system development,2,7.6123,{'supercog1'},1
328,GO:0042093,"{'W', 'T'}",T-helper cell differentiation,2,11.3663,{'supercog1'},1
329,GO:0030835,"{'O', 'Z'}",negative regulation of actin filament depolymerization,2,10.5804,{'supercog1'},1
330,GO:0090400,"{'C', 'T'}",stress-induced premature senescence,2,12.832,"{'supercog2', 'supercog1'}",2
331,GO:0002281,"{'W', 'T'}",macrophage activation involved in immune response,2,13.9023,{'supercog1'},1
332,GO:0002377,"{'W', 'K'}",immunoglobulin production,2,9.5066,"{'supercog3', 'supercog1'}",2
333,GO:0046513,"{'C', 'I'}",ceramide biosynthetic process,2,11.9389,{'supercog2'},1
334,GO:1901020,"{'P', 'U'}",negative regulation of calcium ion transmembrane transporter activity,2,12.0543,"{'supercog2', 'supercog1'}",2
335,GO:0000079,"{'O', 'T'}",regulation of cyclin-dependent protein serine/threonine kinase activity,2,9.5877,{'supercog1'},1
336,GO:0034260,"{'C', 'T'}",negative regulation of GTPase activity,2,12.4694,"{'supercog2', 'supercog1'}",2
337,GO:0046975,"{'O', 'H'}",histone H3K36 methyltransferase activity,2,12.3416,"{'supercog2', 'supercog1'}",2
338,GO:0000808,"{'B', 'O'}",origin recognition complex,2,12.1582,"{'supercog3', 'supercog1'}",2
339,GO:0007346,"{'T', 'Y'}",regulation of mitotic cell cycle,2,7.688,"{'supercog3', 'supercog1'}",2
340,GO:0009086,"{'E', 'H'}",methionine biosynthetic process,2,7.1895,{'supercog2'},1
341,GO:0106245,"{'P', 'T'}",L-serine-phosphatidylethanolamine phosphatidyltransferase activity,2,,"{'supercog2', 'supercog1'}",2
342,GO:0001575,"{'G', 'I'}",globoside metabolic process,2,17.2243,{'supercog2'},1
343,GO:0039532,"{'W', 'T'}",negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway,2,13.9763,{'supercog1'},1
344,GO:0010906,"{'G', 'H'}",regulation of glucose metabolic process,2,10.1053,{'supercog2'},1
345,GO:0001875,"{'G', 'I'}",lipopolysaccharide immune receptor activity,2,14.5238,{'supercog2'},1
346,GO:0042583,"{'U', 'M'}",chromaffin granule,2,13.7648,{'supercog1'},1
347,GO:0034071,"{'P', 'T'}",aminoglycoside phosphotransferase activity,2,14.2243,"{'supercog2', 'supercog1'}",2
348,GO:0052726,"{'P', 'T'}","inositol-1,3,4-trisphosphate 5-kinase activity",2,14.2243,"{'supercog2', 'supercog1'}",2
349,GO:0090022,"{'W', 'T'}",regulation of neutrophil chemotaxis,2,11.9763,{'supercog1'},1
350,GO:1903173,"{'H', 'I'}",fatty alcohol metabolic process,2,15.4169,{'supercog2'},1
351,GO:0019363,"{'F', 'H'}",pyridine nucleotide biosynthetic process,2,7.7917,{'supercog2'},1
352,GO:0009403,"{'Q', 'V'}",toxin biosynthetic process,2,8.8978,"{'supercog2', 'supercog1'}",2
353,GO:0006402,"{'A', 'K'}",mRNA catabolic process,2,7.2592,{'supercog3'},1
354,GO:0017128,"{'I', 'M'}",phospholipid scramblase activity,2,14.9023,"{'supercog2', 'supercog1'}",2
355,GO:0002889,"{'W', 'T'}",regulation of immunoglobulin mediated immune response,2,11.3539,{'supercog1'},1
356,GO:0006012,"{'G', 'H'}",galactose metabolic process,2,9.8623,{'supercog2'},1
357,GO:0065010,"{'W', 'M'}",extracellular membrane-bounded organelle,2,12.5518,{'supercog1'},1
358,GO:0002294,"{'W', 'T'}","CD4-positive, alpha-beta T cell differentiation involved in immune response",2,11.3174,{'supercog1'},1
359,GO:0002295,"{'D', 'W'}",T-helper cell lineage commitment,2,13.095,{'supercog1'},1
360,GO:0009809,"{'C', 'Q'}",lignin biosynthetic process,2,11.51,{'supercog2'},1
361,GO:0019003,"{'G', 'F'}",GDP binding,2,10.3977,{'supercog2'},1
362,GO:0047933,"{'P', 'T'}","glucose-1,6-bisphosphate synthase activity",2,,"{'supercog2', 'supercog1'}",2
363,GO:0090278,"{'T', 'U'}",negative regulation of peptide hormone secretion,2,11.7007,{'supercog1'},1
364,GO:0019534,"{'V', 'U'}",toxin transmembrane transporter activity,2,14.2243,{'supercog1'},1
365,GO:2000028,"{'D', 'T'}","regulation of photoperiodism, flowering",2,12.7324,{'supercog1'},1
366,GO:0090316,"{'O', 'U'}",positive regulation of intracellular protein transport,2,9.7608,{'supercog1'},1
367,GO:0002824,"{'W', 'T'}",positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,2,10.1636,{'supercog1'},1
368,GO:0002825,"{'W', 'T'}",regulation of T-helper 1 type immune response,2,11.9955,{'supercog1'},1
369,GO:1904029,"{'O', 'T'}",regulation of cyclin-dependent protein kinase activity,2,9.5768,{'supercog1'},1
370,GO:0062105,"{'A', 'C'}",RNA 2'-O-methyltransferase activity,2,9.8711,"{'supercog3', 'supercog2'}",2
371,GO:0007064,"{'B', 'D'}",mitotic sister chromatid cohesion,2,11.4828,"{'supercog3', 'supercog1'}",2
372,GO:0033214,"{'P', 'U'}",siderophore-dependent iron import into cell,2,12.2019,"{'supercog2', 'supercog1'}",2
373,GO:0002820,"{'W', 'T'}",negative regulation of adaptive immune response,2,10.8234,{'supercog1'},1
374,GO:0050869,"{'W', 'T'}",negative regulation of B cell activation,2,11.7324,{'supercog1'},1
375,GO:0052317,"{'C', 'V'}",camalexin metabolic process,2,14.5238,"{'supercog2', 'supercog1'}",2
376,GO:2000515,"{'W', 'T'}","negative regulation of CD4-positive, alpha-beta T cell activation",2,12.1158,{'supercog1'},1
377,GO:0002293,"{'W', 'T'}",alpha-beta T cell differentiation involved in immune response,2,11.3054,{'supercog1'},1
378,GO:0140161,"{'C', 'U'}",monocarboxylate:sodium symporter activity,2,14.5238,"{'supercog2', 'supercog1'}",2
379,GO:0032680,"{'T', 'K'}",regulation of tumor necrosis factor production,2,10.0295,"{'supercog3', 'supercog1'}",2
380,GO:0000138,"{'U', 'M'}",Golgi trans cisterna,2,13.3174,{'supercog1'},1
381,GO:0022602,"{'D', 'T'}",ovulation cycle process,2,11.4169,{'supercog1'},1
382,GO:0042073,"{'N', 'U'}",intraciliary transport,2,11.5949,{'supercog1'},1
383,GO:0009220,"{'F', 'H'}",pyrimidine ribonucleotide biosynthetic process,2,6.3578,{'supercog2'},1
384,GO:0006096,"{'C', 'H'}",glycolytic process,2,6.3103,{'supercog2'},1
385,GO:0045740,"{'B', 'L'}",positive regulation of DNA replication,2,11.5378,{'supercog3'},1
386,GO:0035929,"{'I', 'U'}",steroid hormone secretion,2,12.9763,"{'supercog2', 'supercog1'}",2
387,GO:0005790,"{'U', 'M'}",smooth endoplasmic reticulum,2,12.6697,{'supercog1'},1
388,GO:0046782,"{'T', 'X'}",regulation of viral transcription,2,10.9205,"{'supercog3', 'supercog1'}",2
389,GO:0019251,"{'C', 'H'}",anaerobic cobalamin biosynthetic process,2,13.9763,{'supercog2'},1
390,GO:0034122,"{'W', 'T'}",negative regulation of toll-like receptor signaling pathway,2,12.832,{'supercog1'},1
391,GO:0071649,"{'T', 'K'}",regulation of chemokine (C-C motif) ligand 5 production,2,14.6393,"{'supercog3', 'supercog1'}",2
392,GO:0010155,"{'P', 'T'}",regulation of proton transport,2,12.4429,"{'supercog2', 'supercog1'}",2
393,GO:0018002,"{'O', 'K'}",N-terminal peptidyl-glutamic acid acetylation,2,14.7648,"{'supercog3', 'supercog1'}",2
394,GO:1903670,"{'D', 'T'}",regulation of sprouting angiogenesis,2,10.4694,{'supercog1'},1
395,GO:0047348,"{'P', 'T'}",glycerol-3-phosphate cytidylyltransferase activity,2,15.6393,"{'supercog2', 'supercog1'}",2
396,GO:0006007,"{'G', 'H'}",glucose catabolic process,2,9.7731,{'supercog2'},1
397,GO:0015503,"{'P', 'U'}",glutathione-regulated potassium exporter activity,2,14.3174,"{'supercog2', 'supercog1'}",2
398,GO:0071821,"{'O', 'Y'}",FANCM-MHF complex,2,13.5238,"{'supercog3', 'supercog1'}",2
399,GO:0006225,"{'F', 'H'}",UDP biosynthetic process,2,13.3174,{'supercog2'},1
400,GO:0035173,"{'B', 'O'}",histone kinase activity,2,12.3416,"{'supercog3', 'supercog1'}",2
401,GO:0005751,"{'O', 'M'}",mitochondrial respiratory chain complex IV,2,11.9389,{'supercog1'},1
402,GO:0016212,"{'E', 'H'}",kynurenine-oxoglutarate transaminase activity,2,13.1368,{'supercog2'},1
403,GO:0010120,"{'C', 'H'}",camalexin biosynthetic process,2,14.5238,{'supercog2'},1
404,GO:0003877,"{'P', 'T'}",ATP adenylyltransferase activity,2,14.9023,"{'supercog2', 'supercog1'}",2
405,GO:0080154,"{'D', 'T'}",regulation of fertilization,2,11.7648,{'supercog1'},1
406,GO:0002822,"{'W', 'T'}",regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,2,9.6318,{'supercog1'},1
407,GO:0070891,"{'I', 'M'}",lipoteichoic acid binding,2,15.2243,"{'supercog2', 'supercog1'}",2
408,GO:0019249,"{'C', 'H'}",lactate biosynthetic process,2,12.2935,{'supercog2'},1
409,GO:0051124,"{'D', 'W'}",synaptic assembly at neuromuscular junction,2,12.1582,{'supercog1'},1
410,GO:0042069,"{'C', 'T'}",regulation of catecholamine metabolic process,2,12.7324,"{'supercog2', 'supercog1'}",2
411,GO:0009256,"{'C', 'H'}",10-formyltetrahydrofolate metabolic process,2,13.3663,{'supercog2'},1
412,GO:0016504,"{'O', 'T'}",peptidase activator activity,2,11.7165,{'supercog1'},1
413,GO:2000351,"{'D', 'T'}",regulation of endothelial cell apoptotic process,2,11.3174,{'supercog1'},1
414,GO:0080048,"{'P', 'T'}",GDP-D-glucose phosphorylase activity,2,17.2243,"{'supercog2', 'supercog1'}",2
415,GO:0030071,"{'B', 'D'}",regulation of mitotic metaphase/anaphase transition,2,10.1799,"{'supercog3', 'supercog1'}",2
416,GO:0042699,"{'D', 'T'}",follicle-stimulating hormone signaling pathway,2,14.2243,{'supercog1'},1
417,GO:0008928,"{'P', 'T'}",mannose-1-phosphate guanylyltransferase (GDP) activity,2,18.2243,"{'supercog2', 'supercog1'}",2
418,GO:0090335,"{'D', 'T'}",regulation of brown fat cell differentiation,2,12.1582,{'supercog1'},1
419,GO:0043367,"{'W', 'T'}","CD4-positive, alpha-beta T cell differentiation",2,11.0345,{'supercog1'},1
420,GO:0034380,"{'O', 'I'}",high-density lipoprotein particle assembly,2,12.7007,"{'supercog2', 'supercog1'}",2
421,GO:0072522,"{'C', 'H'}",purine-containing compound biosynthetic process,2,4.7513,{'supercog2'},1
422,GO:0019365,"{'F', 'H'}",pyridine nucleotide salvage,2,13.1368,{'supercog2'},1
423,GO:0015793,"{'G', 'Q'}",glycerol transmembrane transport,2,14.1368,{'supercog2'},1
424,GO:0106035,"{'O', 'K'}",protein maturation by [4Fe-4S] cluster transfer,2,13.5238,"{'supercog3', 'supercog1'}",2
425,GO:0051208,"{'P', 'U'}",sequestering of calcium ion,2,10.1053,"{'supercog2', 'supercog1'}",2
426,GO:0140206,"{'Q', 'U'}",dipeptide import across plasma membrane,2,,"{'supercog2', 'supercog1'}",2
427,GO:0050776,"{'W', 'T'}",regulation of immune response,2,6.7959,{'supercog1'},1
428,GO:1902305,"{'P', 'T'}",regulation of sodium ion transmembrane transport,2,11.7007,"{'supercog2', 'supercog1'}",2
429,GO:0030149,"{'C', 'I'}",sphingolipid catabolic process,2,11.0745,{'supercog2'},1
430,GO:0120295,"{'B', 'O'}",histone serotonyltransferase activity,2,,"{'supercog3', 'supercog1'}",2
431,GO:1904424,"{'F', 'T'}",regulation of GTP binding,2,13.2243,"{'supercog2', 'supercog1'}",2
432,GO:0106106,"{'C', 'T'}",cold-induced thermogenesis,2,10.0543,"{'supercog2', 'supercog1'}",2
433,GO:0001730,"{'P', 'T'}",2'-5'-oligoadenylate synthetase activity,2,13.7648,"{'supercog2', 'supercog1'}",2
434,GO:0045717,"{'H', 'I'}",negative regulation of fatty acid biosynthetic process,2,12.2019,{'supercog2'},1
435,GO:0070733,"{'P', 'T'}",protein adenylyltransferase activity,2,13.2243,"{'supercog2', 'supercog1'}",2
436,GO:0032555,"{'G', 'F'}",purine ribonucleotide binding,2,2.3362,{'supercog2'},1
437,GO:0051249,"{'W', 'T'}",regulation of lymphocyte activation,2,8.01,{'supercog1'},1
438,GO:0000381,"{'A', 'K'}","regulation of alternative mRNA splicing, via spliceosome",2,10.6393,{'supercog3'},1
439,GO:0045830,"{'L', 'D'}",positive regulation of isotype switching,2,12.0345,"{'supercog3', 'supercog1'}",2
440,GO:0032426,"{'M', 'Z'}",stereocilium tip,2,14.3174,{'supercog1'},1
441,GO:0006959,"{'W', 'T'}",humoral immune response,2,7.947,{'supercog1'},1
442,GO:0031326,"{'C', 'T'}",regulation of cellular biosynthetic process,2,3.8547,"{'supercog2', 'supercog1'}",2
443,GO:0006098,"{'G', 'C'}",pentose-phosphate shunt,2,8.3616,{'supercog2'},1
444,GO:2000377,"{'C', 'T'}",regulation of reactive oxygen species metabolic process,2,9.1184,"{'supercog2', 'supercog1'}",2
445,GO:2000401,"{'W', 'T'}",regulation of lymphocyte migration,2,10.8844,{'supercog1'},1
