,GO term,COGs,GO term name,Number of COGs,IC,SuperCOGs,Number of SuperCOGs
250,GO:0002274,"{'W', 'T'}",myeloid leukocyte activation,2,7.9366,{'supercog1'},1
251,GO:0005342,"{'C', 'U'}",organic acid transmembrane transporter activity,2,9.5308,"{'supercog2', 'supercog1'}",2
252,GO:0005685,"{'O', 'Y'}",U1 snRNP,2,11.247,"{'supercog3', 'supercog1'}",2
253,GO:0042581,"{'U', 'M'}",specific granule,2,9.7364,{'supercog1'},1
254,GO:0009063,"{'C', 'H'}",cellular amino acid catabolic process,2,6.261,{'supercog2'},1
255,GO:0034704,"{'O', 'M'}",calcium channel complex,2,11.4694,{'supercog1'},1
256,GO:0002920,"{'W', 'T'}",regulation of humoral immune response,2,10.0345,{'supercog1'},1
257,GO:0009264,"{'G', 'F'}",deoxyribonucleotide catabolic process,2,8.7027,{'supercog2'},1
258,GO:0019065,"{'X', 'U'}",receptor-mediated endocytosis of virus by host cell,2,10.6851,"{'supercog3', 'supercog1'}",2
259,GO:0098533,"{'O', 'M'}",ATPase dependent transmembrane transport complex,2,8.7567,{'supercog1'},1
260,GO:0051123,"{'O', 'B'}",RNA polymerase II preinitiation complex assembly,2,10.5169,"{'supercog3', 'supercog1'}",2
261,GO:0006749,"{'E', 'Q'}",glutathione metabolic process,2,8.8298,{'supercog2'},1
262,GO:0071011,"{'O', 'Y'}",precatalytic spliceosome,2,10.9669,"{'supercog3', 'supercog1'}",2
263,GO:0016592,"{'O', 'Y'}",mediator complex,2,9.6697,"{'supercog3', 'supercog1'}",2
264,GO:0045839,"{'D', 'Y'}",negative regulation of mitotic nuclear division,2,10.5518,"{'supercog3', 'supercog1'}",2
265,GO:0030098,"{'W', 'T'}",lymphocyte differentiation,2,8.6639,{'supercog1'},1
266,GO:0080164,"{'C', 'T'}",regulation of nitric oxide metabolic process,2,15.4169,"{'supercog2', 'supercog1'}",2
267,GO:0009244,"{'G', 'I'}",lipopolysaccharide core region biosynthetic process,2,11.3914,{'supercog2'},1
268,GO:0002682,"{'W', 'T'}",regulation of immune system process,2,6.2137,{'supercog1'},1
269,GO:0090277,"{'T', 'U'}",positive regulation of peptide hormone secretion,2,11.169,{'supercog1'},1
270,GO:0033045,"{'B', 'D'}",regulation of sister chromatid segregation,2,9.6774,"{'supercog3', 'supercog1'}",2
271,GO:0061615,"{'C', 'H'}",glycolytic process through fructose-6-phosphate,2,9.9763,{'supercog2'},1
272,GO:0032677,"{'T', 'K'}",regulation of interleukin-8 production,2,11.0444,"{'supercog3', 'supercog1'}",2
273,GO:0042113,"{'W', 'T'}",B cell activation,2,8.6374,{'supercog1'},1
274,GO:0002285,"{'W', 'T'}",lymphocyte activation involved in immune response,2,9.6544,{'supercog1'},1
275,GO:0003743,"{'A', 'J'}",translation initiation factor activity,2,7.3196,{'supercog3'},1
276,GO:1901532,"{'D', 'T'}",regulation of hematopoietic progenitor cell differentiation,2,11.6244,{'supercog1'},1
277,GO:0033046,"{'B', 'D'}",negative regulation of sister chromatid segregation,2,10.6851,"{'supercog3', 'supercog1'}",2
278,GO:0030670,"{'U', 'M'}",phagocytic vesicle membrane,2,11.1475,{'supercog1'},1
279,GO:0002700,"{'W', 'K'}",regulation of production of molecular mediator of immune response,2,9.3508,"{'supercog3', 'supercog1'}",2
280,GO:0005795,"{'U', 'M'}",Golgi stack,2,9.7938,{'supercog1'},1
281,GO:0000786,"{'B', 'O'}",nucleosome,2,9.4396,"{'supercog3', 'supercog1'}",2
282,GO:0048638,"{'D', 'T'}",regulation of developmental growth,2,8.5986,{'supercog1'},1
283,GO:0002695,"{'W', 'T'}",negative regulation of leukocyte activation,2,9.5518,{'supercog1'},1
284,GO:0009101,"{'G', 'O'}",glycoprotein biosynthetic process,2,8.4153,"{'supercog2', 'supercog1'}",2
285,GO:0000439,"{'O', 'Y'}",transcription factor TFIIH core complex,2,11.9955,"{'supercog3', 'supercog1'}",2
286,GO:0033353,"{'C', 'H'}",S-adenosylmethionine cycle,2,8.7244,{'supercog2'},1
287,GO:0046365,"{'G', 'H'}",monosaccharide catabolic process,2,8.0419,{'supercog2'},1
288,GO:0000055,"{'J', 'U'}",ribosomal large subunit export from nucleus,2,12.0345,"{'supercog3', 'supercog1'}",2
289,GO:0046146,"{'C', 'H'}",tetrahydrobiopterin metabolic process,2,10.169,{'supercog2'},1
290,GO:0006006,"{'G', 'H'}",glucose metabolic process,2,6.6258,{'supercog2'},1
291,GO:0032651,"{'T', 'K'}",regulation of interleukin-1 beta production,2,10.832,"{'supercog3', 'supercog1'}",2
292,GO:0050773,"{'D', 'T'}",regulation of dendrite development,2,10.3539,{'supercog1'},1
293,GO:0042060,"{'D', 'T'}",wound healing,2,7.9931,{'supercog1'},1
294,GO:0006687,"{'G', 'I'}",glycosphingolipid metabolic process,2,10.9575,{'supercog2'},1
295,GO:0040012,"{'T', 'N'}",regulation of locomotion,2,7.2766,{'supercog1'},1
296,GO:0009236,"{'C', 'H'}",cobalamin biosynthetic process,2,8.5066,{'supercog2'},1
297,GO:0042910,"{'Q', 'U'}",xenobiotic transmembrane transporter activity,2,11.0847,"{'supercog2', 'supercog1'}",2
298,GO:0006270,"{'B', 'L'}",DNA replication initiation,2,8.9931,{'supercog3'},1
299,GO:0032675,"{'T', 'K'}",regulation of interleukin-6 production,2,10.2935,"{'supercog3', 'supercog1'}",2
300,GO:0030532,"{'O', 'Y'}",small nuclear ribonucleoprotein complex,2,9.5986,"{'supercog3', 'supercog1'}",2
301,GO:2000241,"{'D', 'T'}",regulation of reproductive process,2,8.3819,{'supercog1'},1
302,GO:0099529,"{'P', 'T'}",neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential,2,11.8149,"{'supercog2', 'supercog1'}",2
303,GO:0004550,"{'P', 'T'}",nucleoside diphosphate kinase activity,2,9.0569,"{'supercog2', 'supercog1'}",2
304,GO:0042822,"{'C', 'H'}",pyridoxal phosphate metabolic process,2,8.7165,{'supercog2'},1
305,GO:0002703,"{'W', 'T'}",regulation of leukocyte mediated immunity,2,9.3144,{'supercog1'},1
306,GO:0042981,"{'D', 'T'}",regulation of apoptotic process,2,6.6063,{'supercog1'},1
307,GO:0034033,"{'C', 'H'}",purine nucleoside bisphosphate biosynthetic process,2,7.0688,{'supercog2'},1
308,GO:0001508,"{'P', 'T'}",action potential,2,11.0345,"{'supercog2', 'supercog1'}",2
309,GO:0010634,"{'T', 'N'}",positive regulation of epithelial cell migration,2,10.0051,{'supercog1'},1
310,GO:0016773,"{'P', 'T'}","phosphotransferase activity, alcohol group as acceptor",2,4.9311,"{'supercog2', 'supercog1'}",2
311,GO:0033674,"{'P', 'T'}",positive regulation of kinase activity,2,7.9657,"{'supercog2', 'supercog1'}",2
312,GO:0001530,"{'G', 'I'}",lipopolysaccharide binding,2,11.6096,{'supercog2'},1
313,GO:0034248,"{'C', 'T'}",regulation of cellular amide metabolic process,2,6.4553,"{'supercog2', 'supercog1'}",2
314,GO:1901505,"{'G', 'U'}",carbohydrate derivative transmembrane transporter activity,2,10.6022,"{'supercog2', 'supercog1'}",2
315,GO:0042357,"{'C', 'H'}",thiamine diphosphate metabolic process,2,7.9423,{'supercog2'},1
316,GO:0008653,"{'G', 'I'}",lipopolysaccharide metabolic process,2,7.9645,{'supercog2'},1
317,GO:1903959,"{'P', 'T'}",regulation of anion transmembrane transport,2,11.8492,"{'supercog2', 'supercog1'}",2
318,GO:0061718,"{'G', 'H'}",glucose catabolic process to pyruvate,2,11.3539,{'supercog2'},1
319,GO:0033157,"{'O', 'U'}",regulation of intracellular protein transport,2,9.2103,{'supercog1'},1
320,GO:0009157,"{'C', 'H'}",deoxyribonucleoside monophosphate biosynthetic process,2,8.0469,{'supercog2'},1
321,GO:0009396,"{'C', 'H'}",folic acid-containing compound biosynthetic process,2,8.9001,{'supercog2'},1
322,GO:0009133,"{'C', 'H'}",nucleoside diphosphate biosynthetic process,2,9.169,{'supercog2'},1
323,GO:0044205,"{'F', 'H'}",'de novo' UMP biosynthetic process,2,7.2194,{'supercog2'},1
324,GO:0019288,"{'G', 'Q'}","isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",2,7.4429,{'supercog2'},1
325,GO:0043281,"{'O', 'D'}",regulation of cysteine-type endopeptidase activity involved in apoptotic process,2,9.5204,{'supercog1'},1
326,GO:0002696,"{'W', 'T'}",positive regulation of leukocyte activation,2,8.4561,{'supercog1'},1
327,GO:0042826,"{'B', 'U'}",histone deacetylase binding,2,11.3539,"{'supercog3', 'supercog1'}",2
328,GO:0046219,"{'C', 'H'}",indolalkylamine biosynthetic process,2,7.4437,{'supercog2'},1
329,GO:0030662,"{'U', 'M'}",coated vesicle membrane,2,9.3234,{'supercog1'},1
330,GO:0050792,"{'T', 'X'}",regulation of viral process,2,9.3174,"{'supercog3', 'supercog1'}",2
331,GO:0010427,"{'C', 'Q'}",abscisic acid binding,2,11.51,{'supercog2'},1
332,GO:0030449,"{'W', 'T'}",regulation of complement activation,2,10.4169,{'supercog1'},1
333,GO:0009223,"{'G', 'F'}",pyrimidine deoxyribonucleotide catabolic process,2,9.8889,{'supercog2'},1
334,GO:0036230,"{'W', 'T'}",granulocyte activation,2,8.3114,{'supercog1'},1
335,GO:0050920,"{'T', 'N'}",regulation of chemotaxis,2,8.8778,{'supercog1'},1
336,GO:0034227,"{'A', 'J'}",tRNA thio-modification,2,9.4201,{'supercog3'},1
337,GO:0009986,"{'W', 'M'}",cell surface,2,6.9131,{'supercog1'},1
338,GO:0042824,"{'O', 'M'}",MHC class I peptide loading complex,2,12.0345,{'supercog1'},1
339,GO:0016774,"{'P', 'T'}","phosphotransferase activity, carboxyl group as acceptor",2,7.6939,"{'supercog2', 'supercog1'}",2
340,GO:0000139,"{'U', 'M'}",Golgi membrane,2,7.594,{'supercog1'},1
341,GO:0032986,"{'O', 'B'}",protein-DNA complex disassembly,2,12.3416,"{'supercog3', 'supercog1'}",2
342,GO:0010595,"{'T', 'N'}",positive regulation of endothelial cell migration,2,10.4041,{'supercog1'},1
343,GO:0097526,"{'O', 'Y'}",spliceosomal tri-snRNP complex,2,10.6096,"{'supercog3', 'supercog1'}",2
344,GO:0060402,"{'P', 'T'}",calcium ion transport into cytosol,2,9.9907,"{'supercog2', 'supercog1'}",2
345,GO:0120162,"{'C', 'T'}",positive regulation of cold-induced thermogenesis,2,10.5032,"{'supercog2', 'supercog1'}",2
346,GO:0046129,"{'C', 'H'}",purine ribonucleoside biosynthetic process,2,7.3242,{'supercog2'},1
347,GO:0008655,"{'C', 'H'}",pyrimidine-containing compound salvage,2,9.4299,{'supercog2'},1
348,GO:0046930,"{'O', 'M'}",pore complex,2,9.9669,{'supercog1'},1
349,GO:0009113,"{'C', 'H'}",purine nucleobase biosynthetic process,2,8.7855,{'supercog2'},1
350,GO:0005783,"{'U', 'M'}",endoplasmic reticulum,2,5.9171,{'supercog1'},1
351,GO:2000401,"{'W', 'T'}",regulation of lymphocyte migration,2,10.8844,{'supercog1'},1
352,GO:0051208,"{'P', 'U'}",sequestering of calcium ion,2,10.1053,"{'supercog2', 'supercog1'}",2
353,GO:0070568,"{'P', 'T'}",guanylyltransferase activity,2,10.0148,"{'supercog2', 'supercog1'}",2
354,GO:0015920,"{'G', 'I'}",lipopolysaccharide transport,2,11.8844,{'supercog2'},1
355,GO:0030071,"{'B', 'D'}",regulation of mitotic metaphase/anaphase transition,2,10.1799,"{'supercog3', 'supercog1'}",2
356,GO:0008175,"{'A', 'J'}",tRNA methyltransferase activity,2,7.3401,{'supercog3'},1
357,GO:0002702,"{'W', 'K'}",positive regulation of production of molecular mediator of immune response,2,9.7813,"{'supercog3', 'supercog1'}",2
358,GO:0002455,"{'W', 'T'}",humoral immune response mediated by circulating immunoglobulin,2,9.4041,{'supercog1'},1
359,GO:0006959,"{'W', 'T'}",humoral immune response,2,7.947,{'supercog1'},1
360,GO:0031326,"{'C', 'T'}",regulation of cellular biosynthetic process,2,3.8547,"{'supercog2', 'supercog1'}",2
361,GO:0031519,"{'O', 'Y'}",PcG protein complex,2,11.2243,"{'supercog3', 'supercog1'}",2
362,GO:0042797,"{'J', 'K'}",tRNA transcription by RNA polymerase III,2,12.3663,{'supercog3'},1
363,GO:0032587,"{'N', 'M'}",ruffle membrane,2,10.9859,{'supercog1'},1
364,GO:0004549,"{'A', 'J'}",tRNA-specific ribonuclease activity,2,9.2441,{'supercog3'},1
365,GO:0009245,"{'G', 'I'}",lipid A biosynthetic process,2,7.4778,{'supercog2'},1
366,GO:0032806,"{'O', 'Y'}",carboxy-terminal domain protein kinase complex,2,11.2701,"{'supercog3', 'supercog1'}",2
367,GO:0002440,"{'W', 'K'}",production of molecular mediator of immune response,2,8.6225,"{'supercog3', 'supercog1'}",2
368,GO:0043174,"{'C', 'H'}",nucleoside salvage,2,8.6059,{'supercog2'},1
369,GO:0030149,"{'C', 'I'}",sphingolipid catabolic process,2,11.0745,{'supercog2'},1
370,GO:0098803,"{'O', 'M'}",respiratory chain complex,2,7.8689,{'supercog1'},1
371,GO:0051249,"{'W', 'T'}",regulation of lymphocyte activation,2,8.01,{'supercog1'},1
372,GO:0060078,"{'P', 'T'}",regulation of postsynaptic membrane potential,2,10.9297,"{'supercog2', 'supercog1'}",2
373,GO:0070481,"{'A', 'K'}","nuclear-transcribed mRNA catabolic process, non-stop decay",2,11.2818,{'supercog3'},1
374,GO:0016504,"{'O', 'T'}",peptidase activator activity,2,11.7165,{'supercog1'},1
375,GO:0019202,"{'P', 'T'}",amino acid kinase activity,2,8.9458,"{'supercog2', 'supercog1'}",2
376,GO:1901342,"{'D', 'T'}",regulation of vasculature development,2,8.8022,{'supercog1'},1
377,GO:0032479,"{'T', 'K'}",regulation of type I interferon production,2,10.7567,"{'supercog3', 'supercog1'}",2
378,GO:0006014,"{'G', 'H'}",D-ribose metabolic process,2,10.9023,{'supercog2'},1
379,GO:0075509,"{'X', 'U'}",endocytosis involved in viral entry into host cell,2,10.0543,"{'supercog3', 'supercog1'}",2
380,GO:0006935,"{'T', 'N'}",chemotaxis,2,7.0444,{'supercog1'},1
381,GO:0042391,"{'P', 'T'}",regulation of membrane potential,2,8.9137,"{'supercog2', 'supercog1'}",2
382,GO:0106106,"{'C', 'T'}",cold-induced thermogenesis,2,10.0543,"{'supercog2', 'supercog1'}",2
383,GO:0016987,"{'A', 'K'}",sigma factor activity,2,10.3977,{'supercog3'},1
384,GO:0016776,"{'P', 'T'}","phosphotransferase activity, phosphate group as acceptor",2,5.6038,"{'supercog2', 'supercog1'}",2
385,GO:0019287,"{'H', 'Q'}","isopentenyl diphosphate biosynthetic process, mevalonate pathway",2,12.0745,{'supercog2'},1
386,GO:0006611,"{'O', 'U'}",protein export from nucleus,2,8.7304,{'supercog1'},1
387,GO:0045143,"{'D', 'Y'}",homologous chromosome segregation,2,10.7244,"{'supercog3', 'supercog1'}",2
388,GO:0016772,"{'P', 'T'}","transferase activity, transferring phosphorus-containing groups",2,3.5172,"{'supercog2', 'supercog1'}",2
389,GO:0002637,"{'W', 'K'}",regulation of immunoglobulin production,2,11.0246,"{'supercog3', 'supercog1'}",2
390,GO:0051284,"{'P', 'U'}",positive regulation of sequestering of calcium ion,2,12.3914,"{'supercog2', 'supercog1'}",2
391,GO:0000176,"{'O', 'Y'}",nuclear exosome (RNase complex),2,11.6544,"{'supercog3', 'supercog1'}",2
392,GO:0009263,"{'G', 'F'}",deoxyribonucleotide biosynthetic process,2,7.5904,{'supercog2'},1
393,GO:0090575,"{'O', 'Y'}",RNA polymerase II transcription regulator complex,2,8.9274,"{'supercog3', 'supercog1'}",2
394,GO:0042559,"{'C', 'H'}",pteridine-containing compound biosynthetic process,2,8.3219,{'supercog2'},1
395,GO:0000152,"{'O', 'Y'}",nuclear ubiquitin ligase complex,2,10.9297,"{'supercog3', 'supercog1'}",2
396,GO:0046373,"{'G', 'H'}",L-arabinose metabolic process,2,10.832,{'supercog2'},1
397,GO:0032555,"{'G', 'F'}",purine ribonucleotide binding,2,2.3362,{'supercog2'},1
398,GO:0097577,"{'P', 'U'}",sequestering of iron ion,2,11.213,"{'supercog2', 'supercog1'}",2
399,GO:0034767,"{'P', 'T'}",positive regulation of ion transmembrane transport,2,9.8106,"{'supercog2', 'supercog1'}",2
400,GO:0051250,"{'W', 'T'}",negative regulation of lymphocyte activation,2,9.7364,{'supercog1'},1
401,GO:0099536,"{'W', 'T'}",synaptic signaling,2,7.7834,{'supercog1'},1
402,GO:0022616,"{'B', 'L'}",DNA strand elongation,2,10.0594,{'supercog3'},1
403,GO:0051189,"{'O', 'C'}",prosthetic group metabolic process,2,8.6244,"{'supercog2', 'supercog1'}",2
404,GO:0000154,"{'A', 'J'}",rRNA modification,2,6.5079,{'supercog3'},1
405,GO:0032040,"{'O', 'Y'}",small-subunit processome,2,10.3977,"{'supercog3', 'supercog1'}",2
406,GO:0006777,"{'C', 'H'}",Mo-molybdopterin cofactor biosynthetic process,2,8.6374,{'supercog2'},1
407,GO:0071824,"{'O', 'B'}",protein-DNA complex subunit organization,2,7.9728,"{'supercog3', 'supercog1'}",2
408,GO:0019184,"{'E', 'Q'}",nonribosomal peptide biosynthetic process,2,9.8711,{'supercog2'},1
409,GO:0009261,"{'G', 'F'}",ribonucleotide catabolic process,2,10.4694,{'supercog2'},1
410,GO:0022898,"{'T', 'U'}",regulation of transmembrane transporter activity,2,9.3977,{'supercog1'},1
411,GO:0009103,"{'G', 'I'}",lipopolysaccharide biosynthetic process,2,7.9811,{'supercog2'},1
412,GO:0032421,"{'M', 'Z'}",stereocilium bundle,2,11.4561,{'supercog1'},1
413,GO:0044773,"{'D', 'T'}",mitotic DNA damage checkpoint,2,10.6468,{'supercog1'},1
414,GO:0002694,"{'W', 'T'}",regulation of leukocyte activation,2,7.8287,{'supercog1'},1
415,GO:0031256,"{'N', 'M'}",leading edge membrane,2,10.2935,{'supercog1'},1
416,GO:0032420,"{'M', 'Z'}",stereocilium,2,11.5804,{'supercog1'},1
417,GO:0034774,"{'U', 'M'}",secretory granule lumen,2,8.7185,{'supercog1'},1
418,GO:0046634,"{'W', 'T'}",regulation of alpha-beta T cell activation,2,10.5378,{'supercog1'},1
419,GO:0120013,"{'I', 'M'}",lipid transfer activity,2,10.4495,"{'supercog2', 'supercog1'}",2
420,GO:0006886,"{'O', 'U'}",intracellular protein transport,2,6.0537,{'supercog1'},1
421,GO:0008174,"{'A', 'H'}",mRNA methyltransferase activity,2,10.6169,"{'supercog3', 'supercog2'}",2
422,GO:0030120,"{'O', 'M'}",vesicle coat,2,9.9622,{'supercog1'},1
423,GO:0042101,"{'O', 'M'}",T cell receptor complex,2,10.832,{'supercog1'},1
424,GO:0098858,"{'M', 'Z'}",actin-based cell projection,2,9.2019,{'supercog1'},1
425,GO:0043406,"{'O', 'T'}",positive regulation of MAP kinase activity,2,9.2243,{'supercog1'},1
426,GO:0048024,"{'A', 'K'}","regulation of mRNA splicing, via spliceosome",2,10.1475,{'supercog3'},1
427,GO:0046631,"{'W', 'T'}",alpha-beta T cell activation,2,10.1636,{'supercog1'},1
428,GO:0005770,"{'U', 'M'}",late endosome,2,8.8384,{'supercog1'},1
429,GO:0001516,"{'H', 'I'}",prostaglandin biosynthetic process,2,11.2356,{'supercog2'},1
430,GO:0098796,"{'O', 'M'}",membrane protein complex,2,4.8843,{'supercog1'},1
431,GO:0035249,"{'W', 'T'}","synaptic transmission, glutamatergic",2,10.9859,{'supercog1'},1
432,GO:0016274,"{'O', 'H'}",protein-arginine N-methyltransferase activity,2,11.6096,"{'supercog2', 'supercog1'}",2
433,GO:0055038,"{'U', 'M'}",recycling endosome membrane,2,11.1909,{'supercog1'},1
434,GO:2000377,"{'C', 'T'}",regulation of reactive oxygen species metabolic process,2,9.1184,"{'supercog2', 'supercog1'}",2
435,GO:0012507,"{'U', 'M'}",ER to Golgi transport vesicle membrane,2,10.2075,{'supercog1'},1
436,GO:0006098,"{'G', 'C'}",pentose-phosphate shunt,2,8.3616,{'supercog2'},1
437,GO:1903561,"{'W', 'M'}",extracellular vesicle,2,6.713,{'supercog1'},1
438,GO:0070897,"{'O', 'B'}",transcription preinitiation complex assembly,2,9.9435,"{'supercog3', 'supercog1'}",2
439,GO:0034766,"{'P', 'T'}",negative regulation of ion transmembrane transport,2,10.5877,"{'supercog2', 'supercog1'}",2
440,GO:0033866,"{'C', 'H'}",nucleoside bisphosphate biosynthetic process,2,7.0688,{'supercog2'},1
441,GO:2000026,"{'D', 'T'}",regulation of multicellular organismal development,2,6.1338,{'supercog1'},1
442,GO:0023061,"{'T', 'U'}",signal release,2,8.5786,{'supercog1'},1
443,GO:0009174,"{'C', 'H'}",pyrimidine ribonucleoside monophosphate biosynthetic process,2,6.9464,{'supercog2'},1
444,GO:0005996,"{'G', 'H'}",monosaccharide metabolic process,2,5.9817,{'supercog2'},1
445,GO:0002639,"{'W', 'K'}",positive regulation of immunoglobulin production,2,11.2243,"{'supercog3', 'supercog1'}",2
446,GO:0010181,"{'G', 'F'}",FMN binding,2,7.6716,{'supercog2'},1
447,GO:0006047,"{'G', 'H'}",UDP-N-acetylglucosamine metabolic process,2,9.1881,{'supercog2'},1
448,GO:0006272,"{'L', 'K'}",leading strand elongation,2,11.9205,{'supercog3'},1
449,GO:0043171,"{'E', 'Q'}",peptide catabolic process,2,10.0345,{'supercog2'},1
450,GO:0045277,"{'O', 'M'}",respiratory chain complex IV,2,10.4627,{'supercog1'},1
451,GO:0009127,"{'C', 'H'}",purine nucleoside monophosphate biosynthetic process,2,6.3073,{'supercog2'},1
452,GO:0051881,"{'P', 'T'}",regulation of mitochondrial membrane potential,2,10.7007,"{'supercog2', 'supercog1'}",2
453,GO:0042026,"{'O', 'K'}",protein refolding,2,8.2356,"{'supercog3', 'supercog1'}",2
454,GO:0030665,"{'U', 'M'}",clathrin-coated vesicle membrane,2,11.2585,{'supercog1'},1
455,GO:0002221,"{'W', 'T'}",pattern recognition receptor signaling pathway,2,9.662,{'supercog1'},1
456,GO:0043549,"{'P', 'T'}",regulation of kinase activity,2,7.2089,"{'supercog2', 'supercog1'}",2
457,GO:0042732,"{'G', 'H'}",D-xylose metabolic process,2,10.3416,{'supercog2'},1
458,GO:0065004,"{'O', 'B'}",protein-DNA complex assembly,2,8.3069,"{'supercog3', 'supercog1'}",2
459,GO:0006166,"{'C', 'H'}",purine ribonucleoside salvage,2,8.662,{'supercog2'},1
460,GO:0042800,"{'O', 'H'}",histone methyltransferase activity (H3-K4 specific),2,12.0345,"{'supercog2', 'supercog1'}",2
461,GO:0005929,"{'O', 'M'}",cilium,2,7.8623,{'supercog1'},1
462,GO:0043101,"{'C', 'H'}",purine-containing compound salvage,2,7.8384,{'supercog2'},1
463,GO:1901021,"{'P', 'U'}",positive regulation of calcium ion transmembrane transporter activity,2,11.6393,"{'supercog2', 'supercog1'}",2
